Bin_Center,Count
1.968314761185871021e+03,6.850000000000000000e+02
1.968314939628970933e+03,6.920000000000000000e+02
1.968315116518821014e+03,7.110000000000000000e+02
1.968315291886176055e+03,7.110000000000000000e+02
1.968315465761182850e+03,7.110000000000000000e+02
1.968315638173390880e+03,7.550000000000000000e+02
1.968315809151764370e+03,7.700000000000000000e+02
1.968315978724694105e+03,7.330000000000000000e+02
1.968316146920009260e+03,7.690000000000000000e+02
1.968316313764987399e+03,8.080000000000000000e+02
1.968316479286366075e+03,7.830000000000000000e+02
1.968316643510353515e+03,8.270000000000000000e+02
1.968316806462639306e+03,8.920000000000000000e+02
1.968316968168403946e+03,8.380000000000000000e+02
1.968317128652329757e+03,8.320000000000000000e+02
1.968317287938609297e+03,8.520000000000000000e+02
1.968317446050957869e+03,9.030000000000000000e+02
1.968317603012619657e+03,9.020000000000000000e+02
1.968317758846379547e+03,9.000000000000000000e+02
1.968317913574570639e+03,9.170000000000000000e+02
1.968318067219084242e+03,9.810000000000000000e+02
1.968318219801378291e+03,9.640000000000000000e+02
1.968318371342485534e+03,9.900000000000000000e+02
1.968318521863022170e+03,1.011000000000000000e+03
1.968318671383196488e+03,9.310000000000000000e+02
1.968318819922816374e+03,1.028000000000000000e+03
1.968318967501298175e+03,1.013000000000000000e+03
1.968319114137672614e+03,1.046000000000000000e+03
1.968319259850594790e+03,1.042000000000000000e+03
1.968319404658349868e+03,1.070000000000000000e+03
1.968319548578860804e+03,1.094000000000000000e+03
1.968319691629696081e+03,1.072000000000000000e+03
1.968319833828075843e+03,1.126000000000000000e+03
1.968319975190879632e+03,1.146000000000000000e+03
1.968320115734652518e+03,1.146000000000000000e+03
1.968320255475612157e+03,1.185000000000000000e+03
1.968320394429655380e+03,1.215000000000000000e+03
1.968320532612363422e+03,1.180000000000000000e+03
1.968320670039009656e+03,1.212000000000000000e+03
1.968320806724565045e+03,1.239000000000000000e+03
1.968320942683703606e+03,1.207000000000000000e+03
1.968321077930809224e+03,1.284000000000000000e+03
1.968321212479981114e+03,1.310000000000000000e+03
1.968321346345038819e+03,1.289000000000000000e+03
1.968321479539528355e+03,1.336000000000000000e+03
1.968321612076727888e+03,1.457000000000000000e+03
1.968321743969652744e+03,1.397000000000000000e+03
1.968321875231059494e+03,1.426000000000000000e+03
1.968322005873453463e+03,1.350000000000000000e+03
1.968322135909091685e+03,1.465000000000000000e+03
1.968322265349988356e+03,1.484000000000000000e+03
1.968322394207919842e+03,1.553000000000000000e+03
1.968322522494429904e+03,1.526000000000000000e+03
1.968322650220833111e+03,1.549000000000000000e+03
1.968322777398219841e+03,1.581000000000000000e+03
1.968322904037461967e+03,1.695000000000000000e+03
1.968323030149214674e+03,1.653000000000000000e+03
1.968323155743923053e+03,1.707000000000000000e+03
1.968323280831825286e+03,1.709000000000000000e+03
1.968323405422956739e+03,1.768000000000000000e+03
1.968323529527153596e+03,1.861000000000000000e+03
1.968323653154057865e+03,1.797000000000000000e+03
1.968323776313120788e+03,1.841000000000000000e+03
1.968323899013606024e+03,1.946000000000000000e+03
1.968324021264593512e+03,1.941000000000000000e+03
1.968324143074984249e+03,1.985000000000000000e+03
1.968324264453502565e+03,2.008000000000000000e+03
1.968324385408699754e+03,2.139000000000000000e+03
1.968324505948958176e+03,2.075000000000000000e+03
1.968324626082494206e+03,2.133000000000000000e+03
1.968324745817361190e+03,2.174000000000000000e+03
1.968324865161453545e+03,2.237000000000000000e+03
1.968324984122508795e+03,2.256000000000000000e+03
1.968325102708111444e+03,2.306000000000000000e+03
1.968325220925695930e+03,2.315000000000000000e+03
1.968325338782549807e+03,2.458000000000000000e+03
1.968325456285815790e+03,2.439000000000000000e+03
1.968325573442495170e+03,2.524000000000000000e+03
1.968325690259450766e+03,2.623000000000000000e+03
1.968325806743409430e+03,2.693000000000000000e+03
1.968325922900965452e+03,2.732000000000000000e+03
1.968326038738581246e+03,2.753000000000000000e+03
1.968326154262592354e+03,2.710000000000000000e+03
1.968326269479208804e+03,2.836000000000000000e+03
1.968326384394516936e+03,2.940000000000000000e+03
1.968326499014483261e+03,3.001000000000000000e+03
1.968326613344955604e+03,3.042000000000000000e+03
1.968326727391666736e+03,3.250000000000000000e+03
1.968326841160234835e+03,3.291000000000000000e+03
1.968326954656168255e+03,3.368000000000000000e+03
1.968327067884864846e+03,3.543000000000000000e+03
1.968327180851616504e+03,3.540000000000000000e+03
1.968327293561610077e+03,3.610000000000000000e+03
1.968327406019929640e+03,3.841000000000000000e+03
1.968327518231558770e+03,3.845000000000000000e+03
1.968327630201382362e+03,3.886000000000000000e+03
1.968327741934187543e+03,4.065000000000000000e+03
1.968327853434668668e+03,4.291000000000000000e+03
1.968327964707425508e+03,4.394000000000000000e+03
1.968328075756967337e+03,4.453000000000000000e+03
1.968328186587713844e+03,4.725000000000000000e+03
1.968328297203998090e+03,4.669000000000000000e+03
1.968328407610066279e+03,4.943000000000000000e+03
1.968328517810080939e+03,5.121000000000000000e+03
1.968328627808122292e+03,5.314000000000000000e+03
1.968328737608189385e+03,5.498000000000000000e+03
1.968328847214202824e+03,5.652000000000000000e+03
1.968328956630004541e+03,5.961000000000000000e+03
1.968329065859361663e+03,6.097000000000000000e+03
1.968329174905965374e+03,6.332000000000000000e+03
1.968329283773434781e+03,6.597000000000000000e+03
1.968329392465317142e+03,6.946000000000000000e+03
1.968329500985088771e+03,6.993000000000000000e+03
1.968329609336158228e+03,7.361000000000000000e+03
1.968329717521865405e+03,7.568000000000000000e+03
1.968329825545485164e+03,8.017000000000000000e+03
1.968329933410226658e+03,8.305000000000000000e+03
1.968330041119236284e+03,8.655000000000000000e+03
1.968330148675597684e+03,8.960000000000000000e+03
1.968330256082333108e+03,9.123000000000000000e+03
1.968330363342405690e+03,9.815000000000000000e+03
1.968330470458719446e+03,1.007100000000000000e+04
1.968330577434121096e+03,1.030300000000000000e+04
1.968330684271400742e+03,1.099700000000000000e+04
1.968330790973293233e+03,1.135300000000000000e+04
1.968330897542479761e+03,1.174300000000000000e+04
1.968331003981587628e+03,1.240200000000000000e+04
1.968331110293192978e+03,1.286800000000000000e+04
1.968331216479820114e+03,1.317700000000000000e+04
1.968331322543944225e+03,1.388400000000000000e+04
1.968331428487990706e+03,1.461900000000000000e+04
1.968331534314337205e+03,1.508800000000000000e+04
1.968331640025314755e+03,1.595700000000000000e+04
1.968331745623207553e+03,1.658900000000000000e+04
1.968331851110254547e+03,1.704000000000000000e+04
1.968331956488650803e+03,1.785900000000000000e+04
1.968332061760547958e+03,1.847800000000000000e+04
1.968332166928054676e+03,1.915100000000000000e+04
1.968332271993238010e+03,1.975500000000000000e+04
1.968332376958123859e+03,2.070300000000000000e+04
1.968332481824699016e+03,2.159800000000000000e+04
1.968332586594909571e+03,2.210000000000000000e+04
1.968332691270663418e+03,2.311700000000000000e+04
1.968332795853831158e+03,2.377900000000000000e+04
1.968332900346246333e+03,2.472300000000000000e+04
1.968333004749706106e+03,2.571700000000000000e+04
1.968333109065971257e+03,2.684400000000000000e+04
1.968333213296768690e+03,2.760900000000000000e+04
1.968333317443790975e+03,2.834300000000000000e+04
1.968333421508696802e+03,2.914200000000000000e+04
1.968333525493112120e+03,3.018100000000000000e+04
1.968333629398630819e+03,3.107600000000000000e+04
1.968333733226815184e+03,3.216100000000000000e+04
1.968333836979196349e+03,3.333900000000000000e+04
1.968333940657275434e+03,3.423200000000000000e+04
1.968334044262523776e+03,3.563500000000000000e+04
1.968334147796383604e+03,3.619800000000000000e+04
1.968334251260268047e+03,3.766700000000000000e+04
1.968334354655563402e+03,3.858800000000000000e+04
1.968334457983627544e+03,3.949000000000000000e+04
1.968334561245791519e+03,4.089200000000000000e+04
1.968334664443359998e+03,4.177600000000000000e+04
1.968334767577612638e+03,4.288100000000000000e+04
1.968334870649803179e+03,4.396300000000000000e+04
1.968334973661160348e+03,4.499100000000000000e+04
1.968335076612888315e+03,4.630600000000000000e+04
1.968335179506168288e+03,4.741500000000000000e+04
1.968335282342157825e+03,4.878800000000000000e+04
1.968335385121990839e+03,4.963800000000000000e+04
1.968335487846779415e+03,5.100700000000000000e+04
1.968335590517613582e+03,5.169300000000000000e+04
1.968335693135561996e+03,5.316700000000000000e+04
1.968335795701671486e+03,5.407600000000000000e+04
1.968335898216968417e+03,5.560800000000000000e+04
1.968336000682459144e+03,5.657200000000000000e+04
1.968336103099130014e+03,5.747300000000000000e+04
1.968336205467947821e+03,5.819100000000000000e+04
1.968336307789859802e+03,5.920000000000000000e+04
1.968336410065795008e+03,6.092200000000000000e+04
1.968336512296663386e+03,6.129200000000000000e+04
1.968336614483357835e+03,6.227500000000000000e+04
1.968336716626752604e+03,6.385200000000000000e+04
1.968336818727705577e+03,6.506000000000000000e+04
1.968336920787056897e+03,6.590200000000000000e+04
1.968337022805630340e+03,6.683100000000000000e+04
1.968337124784233310e+03,6.785000000000000000e+04
1.968337226723657523e+03,6.852600000000000000e+04
1.968337328624678321e+03,6.935800000000000000e+04
1.968337430488056498e+03,7.014600000000000000e+04
1.968337532314537384e+03,7.102900000000000000e+04
1.968337634104851531e+03,7.180100000000000000e+04
1.968337735859714940e+03,7.300300000000000000e+04
1.968337837579829738e+03,7.385400000000000000e+04
1.968337939265884188e+03,7.432800000000000000e+04
1.968338040918552451e+03,7.475800000000000000e+04
1.968338142538495958e+03,7.554600000000000000e+04
1.968338244126362042e+03,7.704100000000000000e+04
1.968338345682786439e+03,7.673300000000000000e+04
1.968338447208391699e+03,7.714500000000000000e+04
1.968338548703787637e+03,7.778600000000000000e+04
1.968338650169573157e+03,7.836100000000000000e+04
1.968338751606333972e+03,7.882700000000000000e+04
1.968338853014644883e+03,7.952700000000000000e+04
1.968338954395069550e+03,8.018900000000000000e+04
1.968339055748160035e+03,8.066700000000000000e+04
1.968339157074457489e+03,8.087000000000000000e+04
1.968339258374492601e+03,8.164500000000000000e+04
1.968339359648784921e+03,8.125300000000000000e+04
1.968339460897844901e+03,8.166700000000000000e+04
1.968339562122171628e+03,8.180900000000000000e+04
1.968339663322255547e+03,8.161800000000000000e+04
1.968339764498575732e+03,8.209000000000000000e+04
1.968339865651603532e+03,8.257200000000000000e+04
1.968339966781799831e+03,8.225400000000000000e+04
1.968340067889616648e+03,8.251500000000000000e+04
1.968340168975497136e+03,8.240000000000000000e+04
1.968340270039875804e+03,8.182700000000000000e+04
1.968340371083178525e+03,8.106500000000000000e+04
1.968340472105822300e+03,8.130800000000000000e+04
1.968340573108216176e+03,8.086500000000000000e+04
1.968340674090761695e+03,8.101100000000000000e+04
1.968340775053851303e+03,8.022000000000000000e+04
1.968340875997870626e+03,7.971000000000000000e+04
1.968340976923197104e+03,7.959300000000000000e+04
1.968341077830200902e+03,7.921000000000000000e+04
1.968341178719244681e+03,7.894700000000000000e+04
1.968341279590684280e+03,7.836700000000000000e+04
1.968341380444868264e+03,7.782800000000000000e+04
1.968341481282138375e+03,7.698800000000000000e+04
1.968341582102829079e+03,7.632000000000000000e+04
1.968341682907269387e+03,7.585600000000000000e+04
1.968341783695780578e+03,7.528500000000000000e+04
1.968341884468678245e+03,7.441400000000000000e+04
1.968341985226271390e+03,7.360800000000000000e+04
1.968342085968863330e+03,7.275100000000000000e+04
1.968342186696750787e+03,7.291300000000000000e+04
1.968342287410225254e+03,7.189500000000000000e+04
1.968342388109571857e+03,7.046100000000000000e+04
1.968342488795070494e+03,6.975400000000000000e+04
1.968342589466995605e+03,6.893200000000000000e+04
1.968342690125615718e+03,6.753100000000000000e+04
1.968342790771193904e+03,6.676600000000000000e+04
1.968342891403989142e+03,6.573700000000000000e+04
1.968342992024253817e+03,6.482000000000000000e+04
1.968343092632236676e+03,6.421700000000000000e+04
1.968343193228180553e+03,6.304200000000000000e+04
1.968343293812324191e+03,6.141100000000000000e+04
1.968343394384900648e+03,6.096100000000000000e+04
1.968343494946139572e+03,5.991700000000000000e+04
1.968343595496265152e+03,5.820400000000000000e+04
1.968343696035497715e+03,5.735900000000000000e+04
1.968343796564052582e+03,5.695300000000000000e+04
1.968343897082141211e+03,5.551200000000000000e+04
1.968343997589971423e+03,5.441900000000000000e+04
1.968344098087745579e+03,5.329000000000000000e+04
1.968344198575663086e+03,5.224300000000000000e+04
1.968344299053919258e+03,5.118000000000000000e+04
1.968344399522705771e+03,4.968500000000000000e+04
1.968344499982209300e+03,4.887000000000000000e+04
1.968344600432614016e+03,4.760300000000000000e+04
1.968344700874099999e+03,4.675300000000000000e+04
1.968344801306844147e+03,4.525100000000000000e+04
1.968344901731019490e+03,4.465900000000000000e+04
1.968345002146795423e+03,4.305300000000000000e+04
1.968345102554338609e+03,4.220900000000000000e+04
1.968345202953811622e+03,4.135700000000000000e+04
1.968345303345374987e+03,3.994700000000000000e+04
1.968345403729184682e+03,3.884300000000000000e+04
1.968345504105394411e+03,3.788400000000000000e+04
1.968345604474154470e+03,3.688600000000000000e+04
1.968345704835612651e+03,3.600900000000000000e+04
1.968345805189913790e+03,3.453700000000000000e+04
1.968345905537199087e+03,3.348500000000000000e+04
1.968346005877607695e+03,3.274200000000000000e+04
1.968346106211275583e+03,3.192600000000000000e+04
1.968346206538336901e+03,3.100400000000000000e+04
1.968346306858921707e+03,3.018800000000000000e+04
1.968346407173158241e+03,2.846000000000000000e+04
1.968346507481172921e+03,2.814000000000000000e+04
1.968346607783088075e+03,2.704900000000000000e+04
1.968346708079025120e+03,2.618100000000000000e+04
1.968346808369102291e+03,2.533800000000000000e+04
1.968346908653435321e+03,2.439800000000000000e+04
1.968347008932138124e+03,2.341200000000000000e+04
1.968347109205322568e+03,2.274200000000000000e+04
1.968347209473097564e+03,2.171000000000000000e+04
1.968347309735570207e+03,2.088100000000000000e+04
1.968347409992845314e+03,2.037400000000000000e+04
1.968347510245026342e+03,1.939400000000000000e+04
1.968347610492213789e+03,1.915700000000000000e+04
1.968347710734506563e+03,1.805500000000000000e+04
1.968347810972001525e+03,1.749600000000000000e+04
1.968347911204793945e+03,1.688800000000000000e+04
1.968348011432976591e+03,1.610200000000000000e+04
1.968348111656641095e+03,1.548800000000000000e+04
1.968348211875876586e+03,1.480500000000000000e+04
1.968348312090770833e+03,1.431900000000000000e+04
1.968348412301410008e+03,1.380400000000000000e+04
1.968348512507878468e+03,1.297000000000000000e+04
1.968348612710258294e+03,1.252600000000000000e+04
1.968348712908630660e+03,1.214400000000000000e+04
1.968348813103075372e+03,1.175700000000000000e+04
1.968348913293669284e+03,1.114800000000000000e+04
1.968349013480489702e+03,1.082000000000000000e+04
1.968349113663610751e+03,1.013400000000000000e+04
1.968349213843105645e+03,9.739000000000000000e+03
1.968349314019046233e+03,9.409000000000000000e+03
1.968349414191503001e+03,9.099000000000000000e+03
1.968349514360545072e+03,8.758000000000000000e+03
1.968349614526239748e+03,8.311000000000000000e+03
1.968349714688653421e+03,7.839000000000000000e+03
1.968349814847850894e+03,7.526000000000000000e+03
1.968349915003896285e+03,7.142000000000000000e+03
1.968350015156851896e+03,6.998000000000000000e+03
1.968350115306778662e+03,6.675000000000000000e+03
1.968350215453736610e+03,6.467000000000000000e+03
1.968350315597784629e+03,6.171000000000000000e+03
1.968350415738980246e+03,5.881000000000000000e+03
1.968350515877380076e+03,5.545000000000000000e+03
1.968350616013039144e+03,5.473000000000000000e+03
1.968350716146012473e+03,5.325000000000000000e+03
1.968350816276352361e+03,5.007000000000000000e+03
1.968350916404111558e+03,4.871000000000000000e+03
1.968351016529340995e+03,4.700000000000000000e+03
1.968351116652090695e+03,4.449000000000000000e+03
1.968351216772409771e+03,4.387000000000000000e+03
1.968351316890346197e+03,4.191000000000000000e+03
1.968351417005947496e+03,4.052000000000000000e+03
1.968351517119259597e+03,3.759000000000000000e+03
1.968351617230327975e+03,3.748000000000000000e+03
1.968351717339197194e+03,3.633000000000000000e+03
1.968351817445910683e+03,3.469000000000000000e+03
1.968351917550510962e+03,3.354000000000000000e+03
1.968352017653040093e+03,3.233000000000000000e+03
1.968352117753539005e+03,3.083000000000000000e+03
1.968352217852047943e+03,3.065000000000000000e+03
1.968352317948606014e+03,2.965000000000000000e+03
1.968352418043252328e+03,2.883000000000000000e+03
1.968352518136024628e+03,2.825000000000000000e+03
1.968352618226959748e+03,2.692000000000000000e+03
1.968352718316094524e+03,2.618000000000000000e+03
1.968352818403463971e+03,2.597000000000000000e+03
1.968352918489103558e+03,2.517000000000000000e+03
1.968353018573047166e+03,2.360000000000000000e+03
1.968353118655328672e+03,2.385000000000000000e+03
1.968353218735980818e+03,2.214000000000000000e+03
1.968353318815035891e+03,2.145000000000000000e+03
1.968353418892525951e+03,2.064000000000000000e+03
1.968353518968481239e+03,2.072000000000000000e+03
1.968353619042932905e+03,1.950000000000000000e+03
1.968353719115910053e+03,1.888000000000000000e+03
1.968353819187442241e+03,1.944000000000000000e+03
1.968353919257557664e+03,1.795000000000000000e+03
1.968354019326285197e+03,1.794000000000000000e+03
1.968354119393651672e+03,1.772000000000000000e+03
1.968354219459683918e+03,1.652000000000000000e+03
1.968354319524408766e+03,1.638000000000000000e+03
1.968354419587852135e+03,1.657000000000000000e+03
1.968354519650039492e+03,1.575000000000000000e+03
1.968354619710995166e+03,1.530000000000000000e+03
1.968354719770743714e+03,1.497000000000000000e+03
1.968354819829309236e+03,1.517000000000000000e+03
1.968354919886715152e+03,1.404000000000000000e+03
1.968355019942984200e+03,1.441000000000000000e+03
1.968355119998139344e+03,1.384000000000000000e+03
1.968355220052201958e+03,1.364000000000000000e+03
1.968355320105194323e+03,1.345000000000000000e+03
1.968355420157137360e+03,1.299000000000000000e+03
1.968355520208051985e+03,1.228000000000000000e+03
1.968355620257958208e+03,1.208000000000000000e+03
1.968355720306876265e+03,1.212000000000000000e+03
1.968355820354825482e+03,1.125000000000000000e+03
1.968355920401825642e+03,1.176000000000000000e+03
1.968356020447894934e+03,1.107000000000000000e+03
1.968356120493051776e+03,1.089000000000000000e+03
1.968356220537314812e+03,1.090000000000000000e+03
1.968356320580701322e+03,1.046000000000000000e+03
1.968356420623228587e+03,9.370000000000000000e+02
1.968356520664913660e+03,9.610000000000000000e+02
1.968356620705773594e+03,9.490000000000000000e+02
1.968356720745824305e+03,9.260000000000000000e+02
1.968356820785081936e+03,9.090000000000000000e+02
1.968356920823562177e+03,8.420000000000000000e+02
1.968357020861280489e+03,8.780000000000000000e+02
1.968357120898252106e+03,8.460000000000000000e+02
1.968357220934491579e+03,7.870000000000000000e+02
1.968357320970013461e+03,8.200000000000000000e+02
1.968357421004831849e+03,7.570000000000000000e+02
1.968357521038960840e+03,7.500000000000000000e+02
1.968357621072413849e+03,7.520000000000000000e+02
1.968357721105204746e+03,7.030000000000000000e+02
1.968357821137346036e+03,7.100000000000000000e+02
1.968357921168851135e+03,6.950000000000000000e+02
1.968358021199732320e+03,6.900000000000000000e+02
1.968358121230002098e+03,6.860000000000000000e+02
1.968358221259672518e+03,6.640000000000000000e+02
1.968358321288755178e+03,6.380000000000000000e+02
1.968358421317262128e+03,6.420000000000000000e+02
1.968358521345204508e+03,6.200000000000000000e+02
1.968358621372593461e+03,6.280000000000000000e+02
1.968358721399440356e+03,6.250000000000000000e+02
1.968358821425755650e+03,5.840000000000000000e+02
1.968358921451549804e+03,5.630000000000000000e+02
1.968359021476833277e+03,5.380000000000000000e+02
1.968359121501615846e+03,5.040000000000000000e+02
1.968359221525907969e+03,5.250000000000000000e+02
1.968359321549718970e+03,5.260000000000000000e+02
1.968359421573058171e+03,5.090000000000000000e+02
1.968359521595935576e+03,4.600000000000000000e+02
1.968359621618359824e+03,5.020000000000000000e+02
1.968359721640340013e+03,4.700000000000000000e+02
1.968359821661885235e+03,4.760000000000000000e+02
1.968359921683003904e+03,4.700000000000000000e+02
1.968360021703704206e+03,4.180000000000000000e+02
1.968360121723994325e+03,4.260000000000000000e+02
1.968360221743882903e+03,4.110000000000000000e+02
1.968360321763377669e+03,4.180000000000000000e+02
1.968360421782486583e+03,4.000000000000000000e+02
1.968360521801216919e+03,3.890000000000000000e+02
1.968360621819576409e+03,3.930000000000000000e+02
1.968360721837572328e+03,3.780000000000000000e+02
1.968360821855212180e+03,3.490000000000000000e+02
1.968360921872502331e+03,3.510000000000000000e+02
1.968361021889450285e+03,4.060000000000000000e+02
1.968361121906062635e+03,3.360000000000000000e+02
1.968361221922345976e+03,3.390000000000000000e+02
1.968361321938306901e+03,3.160000000000000000e+02
1.968361421953951776e+03,3.030000000000000000e+02
1.968361521969286969e+03,2.750000000000000000e+02
1.968361621984318617e+03,3.370000000000000000e+02
1.968361721999052406e+03,2.890000000000000000e+02
1.968361822013494475e+03,2.830000000000000000e+02
1.968361922027650508e+03,2.710000000000000000e+02
1.968362022041526416e+03,2.540000000000000000e+02
1.968362122055127656e+03,2.580000000000000000e+02
1.968362222068459232e+03,2.600000000000000000e+02
1.968362322081526827e+03,2.430000000000000000e+02
1.968362422094335670e+03,2.240000000000000000e+02
1.968362522106891220e+03,2.290000000000000000e+02
1.968362622119198022e+03,2.290000000000000000e+02
1.968362722131261080e+03,2.220000000000000000e+02
1.968362822143085396e+03,2.090000000000000000e+02
1.968362922154675289e+03,2.240000000000000000e+02
1.968363022166035762e+03,2.110000000000000000e+02
1.968363122177171363e+03,1.960000000000000000e+02
1.968363222188086411e+03,2.000000000000000000e+02
1.968363322198785227e+03,1.940000000000000000e+02
1.968363422209272358e+03,1.940000000000000000e+02
1.968363522219552124e+03,2.200000000000000000e+02
1.968363622229627936e+03,1.920000000000000000e+02
1.968363722239504341e+03,1.710000000000000000e+02
1.968363822249185205e+03,1.620000000000000000e+02
1.968363922258674393e+03,1.720000000000000000e+02
1.968364022267975542e+03,1.730000000000000000e+02
1.968364122277092520e+03,1.300000000000000000e+02
1.968364222286028962e+03,1.280000000000000000e+02
1.968364322294788508e+03,1.490000000000000000e+02
1.968364422303374795e+03,1.420000000000000000e+02
1.968364522311791006e+03,1.500000000000000000e+02
1.968364622320040326e+03,1.440000000000000000e+02
1.968364722328126390e+03,1.340000000000000000e+02
1.968364822336052384e+03,1.190000000000000000e+02
1.968364922343821490e+03,1.090000000000000000e+02
1.968365022351436664e+03,1.170000000000000000e+02
1.968365122358900862e+03,1.270000000000000000e+02
1.968365222366217495e+03,1.120000000000000000e+02
1.968365322373389517e+03,1.160000000000000000e+02
1.968365422380419204e+03,1.050000000000000000e+02
1.968365522387309738e+03,9.500000000000000000e+01
1.968365622394063848e+03,1.040000000000000000e+02
1.968365722400684035e+03,1.070000000000000000e+02
1.968365822407173255e+03,9.300000000000000000e+01
1.968365922413534008e+03,8.800000000000000000e+01
1.968366022419768797e+03,9.600000000000000000e+01
1.968366122425880121e+03,1.110000000000000000e+02
1.968366222431870483e+03,8.700000000000000000e+01
1.968366322437742383e+03,8.700000000000000000e+01
1.968366422443497868e+03,9.600000000000000000e+01
1.968366522449139211e+03,9.200000000000000000e+01
1.968366622454668914e+03,9.300000000000000000e+01
1.968366722460089022e+03,6.700000000000000000e+01
1.968366822465402038e+03,6.400000000000000000e+01
1.968366922470610007e+03,6.200000000000000000e+01
1.968367022475714293e+03,5.800000000000000000e+01
1.968367122480718081e+03,5.700000000000000000e+01
1.968367222485622733e+03,6.100000000000000000e+01
1.968367322490430070e+03,6.500000000000000000e+01
1.968367422495142137e+03,5.500000000000000000e+01
1.968367522499760980e+03,5.000000000000000000e+01
1.968367622504288192e+03,5.300000000000000000e+01
1.968367722508725819e+03,7.600000000000000000e+01
1.968367822513075680e+03,4.300000000000000000e+01
1.968367922517339593e+03,5.000000000000000000e+01
1.968368022521518924e+03,3.100000000000000000e+01
1.968368122525615490e+03,5.600000000000000000e+01
1.968368222529631112e+03,4.100000000000000000e+01
1.968368322533566925e+03,2.800000000000000000e+01
1.968368422537424976e+03,4.500000000000000000e+01
1.968368522541206403e+03,4.000000000000000000e+01
1.968368622544913251e+03,3.400000000000000000e+01
1.968368722548546430e+03,4.800000000000000000e+01
1.968368822552107758e+03,3.100000000000000000e+01
1.968368922555598829e+03,4.300000000000000000e+01
1.968369022559020777e+03,2.900000000000000000e+01
1.968369122562374514e+03,3.200000000000000000e+01
1.968369222565662085e+03,2.300000000000000000e+01
1.968369322568884400e+03,1.600000000000000000e+01
1.968369422572043277e+03,3.300000000000000000e+01
1.968369522575139399e+03,3.900000000000000000e+01
1.968369622578174130e+03,3.500000000000000000e+01
1.968369722581148835e+03,2.500000000000000000e+01
1.968369822584064650e+03,2.600000000000000000e+01
1.968369922586922712e+03,2.500000000000000000e+01
1.968370022589724158e+03,2.400000000000000000e+01
1.968370122592470125e+03,2.900000000000000000e+01
1.968370222595161977e+03,2.200000000000000000e+01
1.968370322597800168e+03,1.900000000000000000e+01
1.968370422600386064e+03,2.200000000000000000e+01
1.968370522602921028e+03,2.300000000000000000e+01
1.968370622605405515e+03,2.700000000000000000e+01
1.968370722607841344e+03,1.500000000000000000e+01
1.968370822610228515e+03,2.500000000000000000e+01
1.968370922612568620e+03,1.400000000000000000e+01
1.968371022614862341e+03,1.800000000000000000e+01
1.968371122617110359e+03,9.000000000000000000e+00
1.968371222619314040e+03,1.200000000000000000e+01
1.968371322621474064e+03,1.700000000000000000e+01
1.968371422623591570e+03,1.700000000000000000e+01
1.968371522625666785e+03,1.000000000000000000e+01
1.968371622627701072e+03,1.300000000000000000e+01
1.968371722629695341e+03,1.500000000000000000e+01
1.968371822631649593e+03,1.000000000000000000e+01
1.968371922633565646e+03,1.000000000000000000e+01
1.968372022635443500e+03,9.000000000000000000e+00
1.968372122637284065e+03,1.000000000000000000e+01
1.968372222639088250e+03,1.000000000000000000e+01
1.968372322640856964e+03,8.000000000000000000e+00
1.968372422642590209e+03,1.000000000000000000e+01
1.968372522644289575e+03,1.000000000000000000e+01
1.968372622645955289e+03,6.000000000000000000e+00
1.968372722647587807e+03,1.000000000000000000e+01
1.968372822649188038e+03,5.000000000000000000e+00
1.968372922650756436e+03,7.000000000000000000e+00
1.968373022652293912e+03,1.000000000000000000e+01
1.968373122653800920e+03,6.000000000000000000e+00
1.968373222655277914e+03,3.000000000000000000e+00
1.968373322656726032e+03,2.000000000000000000e+00
1.968373422658145500e+03,6.000000000000000000e+00
1.968373522659536775e+03,4.000000000000000000e+00
1.968373622660900310e+03,4.000000000000000000e+00
1.968373722662237014e+03,2.000000000000000000e+00
1.968373822663546889e+03,2.000000000000000000e+00
1.968373922664831298e+03,4.000000000000000000e+00
1.968374022666090013e+03,2.000000000000000000e+00
1.968374122667323718e+03,2.000000000000000000e+00
1.968374222668533093e+03,3.000000000000000000e+00
1.968374322669718822e+03,6.000000000000000000e+00
1.968374422670880904e+03,2.000000000000000000e+00
1.968374522672019793e+03,3.000000000000000000e+00
1.968374622673136173e+03,3.000000000000000000e+00
1.968374722674230497e+03,4.000000000000000000e+00
1.968374822675303221e+03,4.000000000000000000e+00
1.968374922676354572e+03,0.000000000000000000e+00
1.968375022677385004e+03,1.000000000000000000e+00
1.968375122678395201e+03,2.000000000000000000e+00
1.968375222679385615e+03,4.000000000000000000e+00
1.968375322680356476e+03,2.000000000000000000e+00
1.968375422681307555e+03,3.000000000000000000e+00
1.968375522682239989e+03,1.000000000000000000e+00
1.968375622683154234e+03,1.000000000000000000e+00
1.968375722684050061e+03,0.000000000000000000e+00
1.968375822684928153e+03,2.000000000000000000e+00
1.968375922685789192e+03,2.000000000000000000e+00
1.968376022686632950e+03,0.000000000000000000e+00
1.968376122687459883e+03,2.000000000000000000e+00
1.968376222688270900e+03,2.000000000000000000e+00
1.968376322689065546e+03,0.000000000000000000e+00
1.968376422689844276e+03,0.000000000000000000e+00
1.968376522690607999e+03,0.000000000000000000e+00
1.968376622691356260e+03,3.000000000000000000e+00
1.968376722692089515e+03,0.000000000000000000e+00
1.968376822692808673e+03,0.000000000000000000e+00
